tweet_id,favorite_count,retweet_count
667728196545200128,381,152
667724302356258817,492,327
667550904950915073,0,35
667550882905632768,0,33
667549055577362432,5887,2339
667546741521195010,338,128
667544320556335104,881,538
667538891197542400,209,67
667534815156183040,830,552
667530908589760512,478,246
667524857454854144,1728,1138
667517642048163840,374,196
667509364010450944,6880,2176
667502640335572993,539,224
667495797102141441,532,280
667491009379606528,540,232
667470559035432960,259,100
667455448082227200,194,60
667453023279554560,319,91
667443425659232256,798,593
667437278097252352,453,244
667435689202614272,308,85
667405339315146752,473,222
667393430834667520,197,58
667369227918143488,372,167
667211855547486208,499,245
667200525029539841,621,265
667192066997374976,389,109
667188689915760640,752,424
667182792070062081,14492,6330
667177989038297088,192,55
667176164155375616,615,469
667174963120574464,247,84
667171260800061440,224,91
667165590075940865,2723,1165
667160273090932737,260,62
667152164079423490,48321,17434
667138269671505920,4665,2253
667119796878725120,331,128
667090893657276420,338,129
667073648344346624,408,124
667070482143944705,84,14
667065535570550784,167,48
667062181243039745,219,55
667044094246576128,185,51
667012601033924608,452,226
666996132027977728,247,96
666983947667116034,2575,996
666837028449972224,827,560
666835007768551424,217,80
666826780179869698,255,97
666817836334096384,523,255
666804364988780544,242,94
666786068205871104,765,488
666781792255496192,389,199
666776908487630848,351,175
666739327293083650,238,66
666701168228331520,430,219
666691418707132416,189,47
666649482315059201,1115,628
666644823164719104,232,83
666454714377183233,519,208
666447344410484738,104,20
666437273139982337,124,48
666435652385423360,165,53
666430724426358785,316,197
666428276349472768,165,83
666421158376562688,315,111
666418789513326592,123,46
666411507551481857,440,324
666407126856765440,107,40
666396247373291520,167,84
666373753744588802,186,92
666362758909284353,772,565
666353288456101888,218,71
666345417576210432,291,133
666337882303524864,197,90
666293911632134144,495,352
666287406224695296,146,64
666273097616637952,174,76
666268910803644416,102,35
666104133288665088,14189,6507
666102155909144576,80,12
666099513787052032,153,67
666094000022159362,163,73
666082916733198337,116,44
666073100786774016,319,163
666071193221509120,145,59
666063827256086533,471,216
666058600524156928,111,57
666057090499244032,294,141
666055525042405380,433,246
666051853826850816,1208,842
666050758794694657,132,59
666049248165822465,107,40
666044226329800704,296,139
666033412701032449,125,44
666029285002620928,129,47
666020888022790149,2548,508
